paper_id,score,title,authors,session_type,session_time,session_location,pdf_url,relevant_to_users,read_by_users,topics
4427385,8,Zero-Shot Performance Prediction for Probabilistic Scaling Laws,"Viktoria Schram, Markus Hiller, Daniel Beck, Trevor Cohn",SD-4-608,,"Exhibit Hall C,D,E",https://openreview.net/pdf/5656a3e0c168ce620e714e942c21cc42662e5dcc.pdf,0,2,
4238198,7,STSBench: A Spatio-temporal Scenario Benchmark for Multi-modal Large Language Models in Autonomous Driving,"Christian Fruhwirth-Reisinger, DuÅ¡an MaliÄ, Wei Lin, David Schinagl, Samuel Schulter, Horst Possegger",SD-1-4618,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.06218,5,21,
4426713,7,Can LLMs Correct Themselves? A Benchmark of Self-Correction in LLMs,"Guiyao Tie, Zenghui Yuan, Zeli Zhao, Chaoran Hu, Tianhe Gu, Ruihang Zhang, Sizhe Zhang, Junran Wu, Xiaoyue Tu, ..., Lichao Sun",SD-2-5100,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2510.16062,4,10,
4071743,7,AutoToM: Scaling Model-based Mental Inference via Automated Agent Modeling,"Zhining Zhang, Chuanyang Jin, Mung Yao Jia, Shunchi Zhang, Tianmin Shu",SD-4-2203,,"Exhibit Hall C,D,E",https://openreview.net/pdf/97d508cdb6040e0326e1f3e82a7473020de10424.pdf,2,6,
4205670,7,"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards","Xiaoyuan Liu, Tian Liang, Zhiwei He, Jiahao Xu, Wenxuan Wang, Pinjia He, Zhaopeng Tu, Haitao Mi, Dong Yu",SD-5-306,,"Exhibit Hall C,D,E",https://openreview.net/pdf/f28db2a8d244c8994006bd065afbd5a061c42feb.pdf,2,6,
3927919,7,Best-of-N Jailbreaking,"John Hughes, Sara Price, Aengus Lynch, Rylan Schaeffer, Fazl Barez, Arushi Somani, Sanmi Koyejo, Henry Sleight, Erik Jones, ..., Mrinank Sharma",SD-5-3913,,"Exhibit Hall C,D,E",https://openreview.net/pdf/214b0cbe5fe5a3a56ddfd1977e1acfb9c721c50a.pdf,12,16,
4239206,7,Multi-step Visual Reasoning with Visual Tokens Scaling and Verification,"Tianyi Bai, Zengjie Hu, Fupeng Sun, Qiu Jiantao, Yizhen Jiang, Guangxin He, Bohan Zeng, Conghui He, Binhang Yuan, Wentao Zhang",SD-5-4813,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a48656c1e2d8fb5cee742d21b8b328458f483707.pdf,7,21,
4068425,7,Learning from Reward-Free Offline Data: A Case for Planning with Latent Dynamics Models,"Vlad Sobal, Wancong Zhang, Kyunghyun Cho, Randall Balestriero, Tim G. J. Rudner, Yann LeCun",SD-6-212,,"Exhibit Hall C,D,E",https://openreview.net/pdf/5233ea1b8598dfd1eed771e087de919731ced5a1.pdf,26,80,
4210986,6,R$^2$ec: Towards Large Recommender Models with Reasoning,"Runyang You, Yongqi Li, Xinyu Lin, Xin Zhang, Wenjie Wang, Wenjie Li, Liqiang Nie",SD-1-2412,,"Exhibit Hall C,D,E",https://openreview.net/pdf/f29b278eccadd4b83c9cca979b6b35476c14e3a8.pdf,1,4,
4442501,6,Triplets Better Than Pairs: Towards Stable and Effective Self-Play Fine-Tuning for LLMs,"Yibo Wang, Hai-Long Sun, Guangda Huzhang, Qing-Guo Chen, Zhao Xu, Weihua Luo, Kaifu Zhang, Lijun Zhang",SD-5-3608,,"Exhibit Hall C,D,E",https://openreview.net/pdf/e0596e6e39072aed73b22d2c2c86772c2aae52a0.pdf,1,5,
4421055,5,KVCOMM: Online Cross-context KV-cache Communication for Efficient LLM-based Multi-agent Systems,"Hancheng Ye, Zhengqi Gao, Mingyuan Ma, Qinsi Wang, Yuzhe Fu, Ming-Yu Chung, Yueqian Lin, Zhijian Liu, Jianyi Zhang, ..., Yiran Chen",SD-1-810,,"Exhibit Hall C,D,E",https://openreview.net/pdf/81561154949bf17e7f12ee6dc0485c10a2415686.pdf,2,4,
4441434,5,Length Generalization via Auxiliary Tasks,"Pranjal Awasthi, Anupam Gupta, Ravi Kumar",SD-2-5402,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a5e5e4faf09290faa591d33b29401917374054fa.pdf,0,0,
4271278,5,Representation Consistency for Accurate and Coherent LLM Answer Aggregation,"Junqi Jiang, Tom Bewley, Salim I. Amoukou, Francesco Leofante, Antonio Rago, Saumitra Mishra, Francesca Toni",SD-2-4008,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a3ecdca64c27eaba285b6683681268faca747be5.pdf,0,6,
4205663,5,Optimizing Anytime Reasoning via Budget Relative Policy Optimization,"Penghui Qi, Zichen Liu, Tianyu Pang, Chao Du, Wee Sun Lee, Min Lin",SD-4-5418,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8136e4668a09f8c47a2454d9e72728d4fdea055e.pdf,1,3,
4311460,5,Checklists Are Better Than Reward Models For Aligning Language Models,"Vijay Viswanathan, Yanchao Sun, Xiang Kong, Meng Cao, Graham Neubig, Tongshuang Wu",SD-4-103,,"Exhibit Hall C,D,E",https://openreview.net/pdf/490597cf8f353f8b01b8474e2f98c045eba8f5f4.pdf,6,19,
4385508,5,See&Trek: Training-Free Spatial Prompting for Multimodal Large Language Model,"Pengteng Li, Pinhao Song, Wuyang Li, Huizai Yao, Weiyu Guo, Yijie Xu, Dugang Liu, Hui Xiong",SD-5-5206,,"Exhibit Hall C,D,E",https://openreview.net/pdf/bcef03fe8da8c459269e00eeb6626d6584a0ba4c.pdf,5,37,
4243007,5,SwS: Self-aware Weakness-driven Problem Synthesis in Reinforcement Learning for LLM Reasoning,"Xiao Liang, Zhong-Zhi Li, Yeyun Gong, Yang Wang, Hengyuan Zhang, yelong shen, Ying Nian Wu, Weizhu Chen",SD-6-1802,,"Exhibit Hall C,D,E",https://openreview.net/pdf/c3403842de341324f63358f1732f1518761661f2.pdf,1,2,
4442635,5,ChatVLA-2: Vision-Language-Action Model with Open-World Reasoning,"Zhongyi Zhou, Yichen Zhu, Xiaoyu Liu, Zhibin Tang, Junjie Wen, Yaxin Peng, Chaomin Shen, Yi Xu",SD-6-2201,,"Exhibit Hall C,D,E",https://openreview.net/pdf/c88d737915ea445cb600d21cb0c7125912b7053b.pdf,12,58,
4279550,4,Measuring Scientific Capabilities of Language Models with a Systems Biology Dry Lab,"Haonan Duan, Stephen Lu, Caitlin F Harrigan, Nishkrit Desai, Jiarui Lu, MichaÅ Koziarski, Leonardo Cotta, Chris Maddison",SD-2-1615,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2507.02083,2,8,
4236952,4,MMTU: A Massive Multi-Task Table Understanding and Reasoning Benchmark,"Junjie Xing, Yeye He, Mengyu Zhou, Haoyu Dong, Shi Han, Lingjiao Chen, Dongmei Zhang, Surajit Chaudhuri, H. V. Jagadish",SD-2-1804,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.05587,0,2,
4101176,4,MindGYM: What Matters in Question Synthesis for Thinking-Centric Fine-Tuning?,"Zhe Xu, Daoyuan Chen, Zhenqing Ling, Yaliang Li, Ying Shen",SD-6-113,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2503.09499,1,8,
4210264,4,Think-RM: Enabling Long-Horizon Reasoning in Generative Reward Models,"Ilgee Hong, Changlong Yu, Liang Qiu, Weixiang Yan, Zhenghao Xu, Haoming Jiang, Qingru Zhang, Qin Lu, Xin Liu, ..., Tuo Zhao",SD-6-3613,,"Exhibit Hall C,D,E",https://openreview.net/pdf/eec1920da8921f9ebab8a70513b7531b0b8281d3.pdf,5,12,
4227522,3,Janus-Pro-R1: Advancing Collaborative Visual Comprehension and Generation via Reinforcement Learning,"Kaihang Pan, Yang Wu, Wendong Bu, Kai Shen, Juncheng Li, Yingting Wang, liyunfei, Siliang Tang, Jun Xiao, ..., Yueting Zhuang",SD-1-5401,,"Exhibit Hall C,D,E",https://openreview.net/pdf/4aad34acb1fe54ce3d709604ec7d81ff8ce11b11.pdf,4,11,
4214784,3,Dynamic Risk Assessments for Offensive Cybersecurity Agents,"Boyi Wei, Benedikt Stroebl, Jiacen Xu, Joie Zhang, Zhou Li, Peter Henderson",SD-2-1109,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.18384,5,7,
4207585,3,KORGym: A Dynamic Game Platform for LLM Reasoning Evaluation,"Jiajun Shi, Jian Yang, Jiaheng Liu, Xingyuan Bu, Jiangjie Chen, Junting Zhou, Kaijing Ma, Zhoufutu Wen, Bingli Wang, ..., Ge Zhang",SD-4-2014,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a3f1d4df6324abb0ea9576e5fe2da1d467238283.pdf,0,0,
4144293,3,Among Us: A Sandbox for Measuring and Detecting Agentic Deception,"Satvik Golechha, AdriÃ  Garriga-Alonso",SD-5-1517,,"Exhibit Hall C,D,E",https://openreview.net/pdf/0ff014da0c71915ceb0a84e3977c85eaf1e134dd.pdf,12,16,
4262419,3,VLA-OS: Structuring and Dissecting Planning Representations and Paradigms in Vision-Language-Action Models,"Chongkai Gao, Zixuan Liu, Zhenghao Chi, Junshan Huang, Xin Fei, Yiwen Hou, Yuxuan Zhang, Yudi Lin, Zhirui Fang, Lin Shao",SD-5-2213,,"Exhibit Hall C,D,E",https://openreview.net/pdf/05a810d8dce16f520e115b9ee80b8096e6512276.pdf,4,17,
4207701,3,ContextAgent: Context-Aware Proactive LLM Agents with Open-world Sensory Perceptions,"Bufang Yang, Lilin Xu, Liekang Zeng, Kaiwei Liu, Siyang Jiang, Wenrui Lu, Hongkai Chen, Xiaofan Jiang, Guoliang Xing, Zhenyu Yan",SD-6-2515,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8c61939b607693d9b13cc1df27793d844f3648f5.pdf,2,3,
4208762,2,R&D-Agent-Quant: A Multi-Agent Framework for Data-Centric Factors and Model Joint Optimization,"Yuante Li, Xu Yang, Xiao Yang, Xisen Wang, Weiqing Liu, Jiang Bian",SD-2-111,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.15155,0,1,
4227075,2,NavBench: Probing Multimodal Large Language Models for Embodied Navigation,"Yanyuan Qiao, Haodong Hong, Wenqi Lyu, Dong An, Siqi Zhang, Yutong Xie, Xinyu Wang, Qi Wu",SD-5-5412,,"Exhibit Hall C,D,E",https://openreview.net/pdf/1ef1a313c6a3eea3eea8cfe4ac568866df673dec.pdf,4,12,
4239461,2,SpatialLM: Training Large Language Models for Structured Indoor Modeling,"Yongsen Mao, Junhao Zhong, Chuan Fang, Jia Zheng, Rui Tang, Hao Zhu, Ping Tan, Zihan Zhou",SD-5-1612,,"Exhibit Hall C,D,E",https://openreview.net/pdf/22f930c6b44c852e1c53aa7784df786168735e5d.pdf,19,36,
4441833,2,BraVE: Offline Reinforcement Learning for Discrete Combinatorial Action Spaces,"Matthew Landers, Taylor W. Killian, Hugo Barnes, Thomas Hartvigsen, Afsaneh Doryab",SD-6-306,,"Exhibit Hall C,D,E",https://openreview.net/pdf/fb6e5db6d0511de2cbf926cf309aa9e0fbe40245.pdf,2,9,
4226070,1,Scaling Physical Reasoning with the PHYSICS Dataset,"Shenghe Zheng, Qianjia Cheng, Junchi Yao, Mengsong Wu, haonan he, Ning Ding, Yu Cheng, Shuyue Hu, LEI BAI, ..., Peng Ye",SD-1-2106,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.00022,2,6,
4095258,1,Validating LLM-as-a-Judge Systems under Rating Indeterminacy,"Luke Guerdan, Solon Barocas, Ken Holstein, Hanna Wallach, Steven Wu, Alexandra Chouldechova",SD-1-1515,,"Exhibit Hall C,D,E",https://openreview.net/pdf/2ad527d02fe920443fe79a516d7575f417103f99.pdf,2,5,
4442700,1,To Think or Not To Think: A Study of Thinking in Rule-Based Visual Reinforcement Fine-Tuning,"Ming Li, Jike Zhong, Shitian Zhao, Yuxiang Lai, Haoquan Zhang, Wang Bill Zhu, Kaipeng Zhang",SD-1-4915,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8105c1360484fcffb35e03d8f791d0b437aa1589.pdf,0,4,
4442002,1,Analogy-based Multi-Turn Jailbreak against Large Language Models,"Mengjie Wu, Yihao Huang, Zhenjun Lin, Kangjie Chen, Yuyang zhang, Yuhan Huang, Run Wang, Lina Wang",SD-2-1300,,"Exhibit Hall C,D,E",https://openreview.net/pdf/90ec84387b8d7282640d625e2d28faef32f89000.pdf,4,10,
4216004,1,Skrull: Towards Efficient Long Context Fine-tuning through Dynamic Data Scheduling,"Hongtao Xu, Wenting Shen, Yuanxin Wei, Ang Wang, Guo Runfan, Tianxing Wang, Yong Li, Mingzhen Li, Weile Jia",SD-4-2002,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a7327b197b07cb1df3b5e408eecd14e1276acc6d.pdf,2,8,
4210637,1,BadVLA: Towards Backdoor Attacks on Vision-Language-Action Models via Objective-Decoupled Optimization,"Xueyang Zhou, Guiyao Tie, Guowen Zhang, Hecheng Wang, Pan Zhou, Lichao Sun",SD-4-2408,,"Exhibit Hall C,D,E",https://openreview.net/pdf/9ef98e483d9e324778e7116170aa4848fc6f67e3.pdf,1,8,
4221890,1,GAM-Agent: Game-Theoretic and Uncertainty-Aware Collaboration for Complex Visual Reasoning,"Jusheng Zhang, Yijia Fan, Wenjun Lin, Ruiqi Chen, Haoyi Jiang, Wenhao Chai, Jian Wang, Keze Wang",SD-4-5314,,"Exhibit Hall C,D,E",https://openreview.net/pdf/55c4606303cc86c81ca99b5d5743cfe40d7fb140.pdf,0,5,
4098154,1,TS-RAG: Retrieval-Augmented Generation based Time Series Foundation Models are Stronger Zero-Shot Forecaster,"Kanghui Ning, Zijie Pan, Yu Liu, Yushan Jiang, James Y. Zhang, Kashif Rasul, Anderson Schneider, Lintao Ma, Yuriy Nevmyvaka, Dongjin Song",SD-5-2308,,"Exhibit Hall C,D,E",https://openreview.net/pdf/e686d5b872f3c42cd96442359b22e23319fe0acb.pdf,2,14,
4341713,1,Bridging Human and LLM Judgments: Understanding and Narrowing the Gap,"Felipe Maia Polo, Xinhe Wang, Mikhail Yurochkin, Gongjun Xu, Moulinath Banerjee, Yuekai Sun",SD-5-1515,,"Exhibit Hall C,D,E",https://openreview.net/pdf/3b238b3324d5ab3f3e5a672a12a2c7610ee13a48.pdf,7,14,
